AudioFileName,SpeakerID,Gender,Transcript
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1343.mp3,SP1,M, Ngɑ̌ kwà' mɑ́ ngɑ̌ ghʉ̌ zʉ̌'ntə̄'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1344.mp3,SP1,M, Ngɑ̌ nzát mvǎk ngò' mʉ̄vʉ̀'ʉ̄ (90 Kg).
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1345.mp3,SP1,M," Ngɑ̌ ghʉ̌ kó'nā, kó'ná mɑ̀ngʉ́ ā. "
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1346.mp3,SP1,M, Ngɑ̌ mɑ̀njēēngʉ̄ɑ̄'/mɑ̀njīīngʉ̄ɑ̄'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1347.mp3,SP1,M, Sə̀ə̄ ngʉ̀' sī yǎt mbú á bɑ̄. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1348.mp3,SP1,M, Ngɑ̌ ntèn. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1349.mp3,SP1,M, Vàm zǎ cáh. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1350.mp3,SP1,M," Ngɑ̌ ntèn, ngɑ̌ shwítōk. "
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1351.mp3,SP1,M, Ngɑ̌ púá tɑ̀'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1352.mp3,SP1,M, Ghòò kɑ̀cáb ā wāhà. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1353.mp3,SP1,M, Ngɑ̌ mɑ̀ntēnthʉ̄ kīkēē. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1354.mp3,SP1,M, Ngɑ̌ ìnkūɑ̄. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1355.mp3,SP1,M, Nā á mɑ̀ngʉ́ mǒ'ntīē. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1356.mp3,SP1,M," Ghòō nzhwīē à kɑ̀' ghɑ́', ghòō nzhwīē á yàh. "
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1357.mp3,SP1,M, Ghòó zɑ̀hsì ī tɑ̀'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1358.mp3,SP1,M, Ghòó mɑ̀nzɑ́hsí ā. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1359.mp3,SP1,M, Mɑ̄vǒ sī ntèn bɑ̄. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1360.mp3,SP1,M, Yàhléh ghòò. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1361.mp3,SP1,M, Ghɑ̀' ghòò. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1362.mp3,SP1,M, Mēn ǎ mɑ̀ngóó shwītōk yāā. Mēn ǎ ghʉ̌ ghɑ̀' ghòò. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1363.mp3,SP1,M, Zòk zǎ mɑ̀njā'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1364.mp3,SP1,M, Ndū á ghʉ̌ tɑ̀' ghɑ̀' ghòò. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1365.mp3,SP1,M, Yáá ìmbɑ̄ mɑ̀ ngɑ̌ ghʉ̌ nshǐngwā'. Mbé'ntìè' mɑ̀ nshǐngwā' nɑ́ à. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1366.mp3,SP1,M, Mbʉ̄ɑ̄ nā á mɑ̀njā' mbɑ̀ ! 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1367.mp3,SP1,M, Nzâknù 23. Nshʉ̀ɑ̄ mfʉ̀'nā. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1368.mp3,SP1,M, Ǒ ìndī’ mèhsǐ béé sìèsì lè mɑ̀ ǒ zhí mbʉ́ɑ́ làh nsōk mvàk yì mfʉ̀’nā ò lǎh mbɑ̄ mfěnzɑ̄ lɑ́. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1369.mp3,SP1,M, Nshʉ̀ɑ̀ mǐ pə̀'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1370.mp3,SP1,M, Ǎ mɑ̀ncāk/mɑ̀nkə́' làh ngé'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1371.mp3,SP1,M, Ǎ mɑ̀mmwēn. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1372.mp3,SP1,M, Ǎ píé mfʉ̀'nā ngwǎ' ngò' ntòhō. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1373.mp3,SP1,M, Nshʉ̀ɑ̀ mǐ pɑ́h. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1374.mp3,SP1,M, Ǎ mɑ̀ncāk mbʉ́ɑ́ lǎh nthʉ̄ ā. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1375.mp3,SP1,M," Ngɑ̌ pàt ngū', ngɑ̌ pàt ndáh mfʉ̀'nā. "
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1376.mp3,SP1,M, Ngɑ̌ lǎh mfʉ̀'nā mvǎk ngò' tāā. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1377.mp3,SP1,M," Ngɑ̌ ghú', ngɑ̌ nʉ́ɑ́, ngɑ̌ lǎh mfʉ̀'nā. "
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1378.mp3,SP1,M, Ngɑ̌ mɑ̀mmwēn mbī’tu mɑ́ pó yòk á mfɑ̀’. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1379.mp3,SP1,M," Ngɑ̌ ŋà', ngɑ̌ yóm/yə́b. "
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1380.mp3,SP1,M, Ngɑ̌ mɑ̀njū' mbè'. Ngɑ̌ mɑ̀njū' nā à pə̀pē'. Sə̀ə̄wū sī mɑ̀ngát lā bɑ̄. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1381.mp3,SP1,M, Ngɑ̌ mɑ̀njū' mbə̀'. Ngɑ̌ mɑ̀njū' nā à mbə̀pə̄'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1382.mp3,SP1,M, Ǹ sī mɑ̀nkwé' sə̀ə̄wū bɑ̄. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1383.mp3,SP1,M, Ǹ sī mɑ̀njū' nā à mbə̀pə̄' bɑ̄. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1384.mp3,SP1,M, Ǹ kɑ̀' zhī wū kɑ́ mɑ̀ngʉ́ ā lɑ́ (bɑ̄).
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1385.mp3,SP1,M, Nā ā sī mɑ̀mbé' bɑ̄. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1386.mp3,SP1,M, Pɑ́ ń dɑ̀ īmbát mfēnsī. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1387.mp3,SP1,M, Ngɑ̌ mɑ̀mmwēn nɑ́ tú mēn à. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1388.mp3,SP1,M, Mbō mǎ có ! 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1389.mp3,SP1,M, Mbō mǎ có ! Nǔ mìē nshǔ à. Ǹ sǐ' njàt mɑ́ mʉ̀ bɑ̄. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1390.mp3,SP1,M, Nthʉ̄ á kònŋwā'sī. Nǔ mɑ̀mbé' ā. Sǒm nā mǎ mɑ̀nkō'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1391.mp3,SP1,M, Sǒm nā mā sī mɑ̀mbə́' bɑ̄. Ngɑ̌ mɑ̀mmwēn. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1392.mp3,SP1,M, Ngɑ̌ púánkhù. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1393.mp3,SP1,M, Nthʉ̄ á kòmmwēn. Ngɑ̌ tě' nzènzèn. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1394.mp3,SP1,M," Nǔkó’nthʉ̄, ŋwá’nthʉ̄. "
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1395.mp3,SP1,M," Nthʉ̄ á sèh. Ngɑ̌ mɑ̀nŋwā’sī, nā á mɑ̀nŋwā'sī. "
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1396.mp3,SP1,M, Nǔ mɑ̀mbɑ̄h ā. Ngɑ̌ mɑ̀njā'nthʉ̄. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1397.mp3,SP1,M, Mfɑ̀' mǒ mɑ̀nkwēn ā. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1398.mp3,SP1,M, Ngɑ̌ mɑ̀mmwēn. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1399.mp3,SP1,M, Ǒ sì īmbát mmwēn. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1400.mp3,SP1,M, Yáá mɑ̀nkwēn ā tɑ̀'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1401.mp3,SP1,M, Yāā sī mɑ̀nkwēn ō bɑ̄ ɑ́ ? 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1402.mp3,SP1,M, Yáá kwēn ā tɑ̀'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1403.mp3,SP1,M, Nshʉ̀ɑ̀ mǐ mɑ̀ lāhā ? 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1404.mp3,SP1,M, Yáá mɑ̀mfōh pɑ́' ǒ mɑ̀ngóó lɑ́. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1405.mp3,SP1,M, Nshʉ̀ɑ̀ mǒ pɑ́h. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1406.mp3,SP1,M," Ǒ ŋà' wǎ', ǒ mìè wā'. "
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1407.mp3,SP1,M, Nshʉ̀ɑ̀ mō kɑ̀' pé'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1408.mp3,SP1,M," Nzâknù 24. Ntìè', ndɑ̀h/ndə̀h. "
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1409.mp3,SP1,M," Ǒ ìndī’ mèhsǐ béé sìèsì lè mɑ̀ ǒ zhí mbʉ́ɑ́ làh nsōk ntìé' mbí wèn, nzhī ndēn mɑ́ mɑ̀ ǒ zhí làh ncēh nàm. "
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1410.mp3,SP1,M, Ntìé’è. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1411.mp3,SP1,M, Mēndɑ̀’. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1412.mp3,SP1,M," Ntìē'mò', mēndɑ̀'. "
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1413.mp3,SP1,M," Ntìē'mò', mēndɑ̀'. Yǎt tɑ̄ mɑ̄. "
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1414.mp3,SP1,M, Fɑ́hnzɑ̄. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1415.mp3,SP1,M, Fɑ́hnzɑ́ è. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1416.mp3,SP1,M, Fhʉ̄ fɑ́hnzɑ̄. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1417.mp3,SP1,M, Fhʉ̄ fɑ́hnzɑ́ è. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1418.mp3,SP1,M, Njɑ̌hnàm/njə̌hnàb. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1419.mp3,SP1,M, Mbūànzɑ̄. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1420.mp3,SP1,M, Mbūànzɑ́ è. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1421.mp3,SP1,M, Nshʉ̄ɑ̀ mbūànzɑ̄. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1422.mp3,SP1,M, Nshʉ̄ɑ̀ mbūànzɑ́ è. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1423.mp3,SP1,M," Zě'è, zě'è lè, líé’è. "
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1424.mp3,SP1,M, Wāhà. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1425.mp3,SP1,M, Wāhà. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1426.mp3,SP1,M, Wāhà fɑ́hnzɑ̄. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1427.mp3,SP1,M, Wāhà mbūànzɑ̄. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1428.mp3,SP1,M, Wāhà mbūànzɑ̄. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1429.mp3,SP1,M, Nshʉ̄ɑ̀ mbūànzɑ̄ wāhà. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1430.mp3,SP1,M, Njàmnzɑ̄ wāhà. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1431.mp3,SP1,M, Njàmnzɑ̄ wāhà. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1432.mp3,SP1,M," Béé ngɑ̀ɑ̀, béé ngɑ̀ɑ̀ lè. "
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1433.mp3,SP1,M, Mǒ’ mèhngɑ̀ɑ̀ (lì).
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1434.mp3,SP1,M," Ngɑ̀ɑ̀mò', mǒ' ngɑ̀ɑ̀, ngɑ̀ɑ̀ zě’è, ngɑ̀ɑ̀ lī'ì. "
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1435.mp3,SP1,M," Ngɑ̀ɑ̀mò', mǒ'ngɑ̀ɑ̀, ngɑ̀ɑ̀ zě’è, ngɑ̀ɑ̀ lī'ì. "
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1436.mp3,SP1,M, Ngɑ̀ɑ̀thʉ̄. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1437.mp3,SP1,M, Ngɑ̀ɑ̀thʉ̄. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1438.mp3,SP1,M," Béé mɑ̄ŋū, béé mɑ̄ŋū lè. "
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1439.mp3,SP1,M, Mǒ' mɑ̄ŋū. Mɑ̄ŋū yì à lɑ̀tōh lɑ́. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1440.mp3,SP1,M, Mǒ' mɑ̄ŋū. Mɑ̄ŋū mò'. Mɑ̄ŋū yì ǎ mɑ̀nsɑ́' lɑ́ 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1441.mp3,SP1,M, Ngǔ'è. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1442.mp3,SP1,M, Ngǔ'mò'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1443.mp3,SP1,M, Ngǔ'mò'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1444.mp3,SP1,M, Ngù'thʉ̄. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1445.mp3,SP1,M, Nàm sʉ̄'ʉ̄ béè ? Yàā ndɑ̀h béè ? 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1446.mp3,SP1,M, Nàm vʉ̀'ʉ̄ mbhʉ̄ ncɔ̀ tî mɑ̀ mʉ̄kwɑ̀ béè (9:45 FZ).
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1447.mp3,SP1,M, Nàm ntòhō mbūànzɑ́ tōh mbhʉ̄ sə̀ə̀mbʉ́ɑ́ (6:07 MBZ).
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1448.mp3,SP1,M, Nàm sə̀ə̀mbʉ́ɑ́ mbūànzɑ̄ mɑ̀ kàm béè (7:30 MBZ).
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1449.mp3,SP1,M, Ngwǎ' nàm kwɑ̀ fɑ́hnzɑ̄ béè (~ 4:00 FZ).
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1450.mp3,SP1,M, Nàm hə̀ə̄ mbūànzɑ̄ mbhʉ̄ pʉ́ɑ́ nkɑ̀ndàk béè (8:02 MBZ).
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1451.mp3,SP1,M, Njɑ̌hnàm/njə̌hnàb béè. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1452.mp3,SP1,M, Càhsū'/càhthʉ̄’ béè. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1453.mp3,SP1,M, Nàm vʉ̀'ʉ̄ fɑ́hnzɑ̄ nkɑ̀ndàk béè (9:00 FZ).
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1454.mp3,SP1,M, Nàm hə̀ə̄ mbūànzɑ́ yá' mɑ̄nkúkù' (~ 8:00 MBZ).
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1455.mp3,SP1,M, Nàm nshʉ̌' mɑ̀ mbōk mbhʉ̄ ncɔ̀ tî (00:45 FZ).
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1456.mp3,SP1,M, Nàm vʉ̀'ʉ̄ mbūànzɑ́ tōh mbhʉ̄ ncɔ̀ tî mɑ̀ ghǎm (9:15 PM).
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1457.mp3,SP1,M, Yáá ghʉ̌ mbhʉ̄ tî. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1458.mp3,SP1,M, Yáá ghʉ̌ tɑ̀' nàm. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1459.mp3,SP1,M, Yáá yá' sī mvàk yì… 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1460.mp3,SP1,M, Yáá yá' sī mvàk yì ngɑ̌ mɑ̀nkə́' ō lɑ́. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1461.mp3,SP1,M, Yáá sī. Yáá yá' sī. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1462.mp3,SP1,M, Yáá sī mó' mvàk. Yέέ nɑ̄' nsī mó' mvàk. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1463.mp3,SP1,M, Yáá ghʉ̌ ngɑ̀ɑ̀ tāā. Yáá yá' ghʉ̌ ngɑ̀ɑ̀ tāā. 
